Time,enc_1,enc_2,Robx,Roby,PlayerX,PlayerY,CirclePosX,CirclePosY,circleRadius,TargetPos1,TargetPos2,targetRadii,CurrentStat
2024-07-10 12:11:42.187,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.192,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.202,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.207,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.216,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.223,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.230,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.238,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.246,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.253,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.259,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.268,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.275,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.283,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.291,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.299,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.306,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.314,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.321,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.329,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.336,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.343,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.351,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.357,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.366,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.372,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.378,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.386,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.394,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.402,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.409,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.415,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.421,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.431,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.437,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.444,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.451,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.458,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.464,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.472,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.479,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.487,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.494,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.502,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.510,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.516,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.523,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.529,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.536,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.544,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.550,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.557,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.564,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.571,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.579,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.587,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.593,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.601,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.606,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.613,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.620,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.627,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.635,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.641,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.648,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.657,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.664,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.671,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.678,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.685,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.691,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.699,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.705,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.714,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.720,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.728,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.735,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.743,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.751,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.757,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.764,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.772,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.779,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.786,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.793,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.799,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.807,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.813,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.821,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.828,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.834,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.842,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.847,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.854,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.863,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.869,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.876,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.885,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.891,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.898,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.905,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.913,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.921,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.930,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.937,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.944,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.953,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.961,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.968,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.977,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.984,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:42.993,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.001,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.009,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.016,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.024,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.033,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.041,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.048,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.056,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.063,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.070,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.079,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.086,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.091,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.099,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.106,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.114,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.121,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.128,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.135,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.143,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.150,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.158,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.165,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.173,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.182,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.188,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.197,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.206,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.213,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.222,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.229,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.236,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.244,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.251,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.259,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.266,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.274,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.281,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.289,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.296,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.303,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.310,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.319,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.326,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.332,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.341,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.348,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.356,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.365,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.372,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.380,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.387,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.395,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.404,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.412,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.421,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.428,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.436,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.443,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.452,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.459,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.466,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.474,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.481,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.488,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.495,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.504,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.511,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.516,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.524,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.531,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.536,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.544,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.551,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.559,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.566,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.571,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.579,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.586,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.592,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.600,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.606,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.611,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.620,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.626,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.634,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.641,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.646,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.655,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.661,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.668,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.675,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.682,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.688,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.697,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.704,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.710,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.717,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.723,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.731,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.739,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.746,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.753,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.761,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.767,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.777,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.785,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.792,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.801,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.809,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.818,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.825,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.833,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.842,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.849,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.857,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.865,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.872,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.879,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.885,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.894,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.901,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.908,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.914,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.921,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.928,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.935,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.943,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.949,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.956,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.965,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.972,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.979,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.986,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:43.993,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.003,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.012,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.019,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.028,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.036,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.044,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.053,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.061,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.069,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.075,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.085,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.091,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.098,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.104,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.113,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.121,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.127,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.134,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.141,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.148,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.156,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.163,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.172,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.180,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.189,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.197,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.206,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.214,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.221,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.229,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.238,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.246,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.253,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.262,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.272,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.278,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.287,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.296,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.303,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.311,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.318,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.326,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.333,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.343,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.351,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.358,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.367,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.374,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.382,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.390,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.401,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.410,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.420,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.427,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.437,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.446,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.455,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.463,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.473,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.481,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.488,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.496,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.505,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.515,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.522,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.532,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.540,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.549,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.557,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.565,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.574,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.583,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.589,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.600,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.607,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.615,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.624,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.631,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.641,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.648,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.657,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.665,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.673,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.681,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.690,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.698,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.705,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.714,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.721,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.730,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.739,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.747,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.754,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.763,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.769,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.778,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.786,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.793,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.802,0,0,0,-4.368,,,,,,,,,
2024-07-10 12:11:44.810,0,0,0,-4.368,,,,,,,,,
